0.622926	10	12	7	
0.623195	10	12	8	
0.62403	11	12	8	
0.625295	12	12	8	
0.625508	10	12	8	
0.630533	10	13	8	
0.631646	10	11	8	
0.632399	10	10	9	
0.634976	10	11	9	
0.637062	10	11	7	
0.63717	10	9	7	
0.638555	10	9	8	
0.642901	11	9	8	
0.643701	11	9	9	
0.644317	9	9	9	
0.64654	10	9	9	
0.648499	11	9	9	
0.648778	11	9	10	
0.649863	9	9	10	
0.655131	7	9	10	
0.657323	8	9	10	
0.658252	8	7	10	
0.658398	8	7	11	
0.658632	8	7	12	
0.659498	6	7	12	
0.659755	7	6	12	
0.661789	8	6	12	
0.66237	8	7	12	
0.66314	8	8	12	
0.665064	9	8	12	
0.665533	9	8	10	
0.665848	10	8	10	
0.667229	10	9	10	
0.667909	10	9	8	
0.673822	8	9	8	
0.679303	7	10	8	
0.67941	8	10	8	
0.682726	8	11	8	
0.682993	8	10	9	
0.684506	8	10	7	
0.684915	6	10	7	
0.688445	4	10	7	
0.69137	4	11	7	
0.691476	4	11	8	
0.69268	4	11	9	
0.692886	4	12	9	
0.69922	4	10	9	
0.702006	4	10	10	
0.707198	4	11	10	
0.708491	4	9	10	
0.709991	4	9	11	
0.712549	4	9	9	
0.713355	4	9	10	
0.714077	4	8	11	
0.715248	4	8	9	
0.71575	4	9	9	
0.715988	4	9	7	
0.71921	2	9	7	
0.72305	2	7	7	
0.723871	2	7	8	
0.725105	2	6	9	
0.726543	1	7	9	
0.728219	1	8	9	
0.731323	2	8	9	
0.739067	2	9	9	
0.739977	2	9	10	
0.744428	3	9	10	
0.74508	3	9	11	
0.748232	4	9	11	
0.749773	4	10	11	
0.752322	5	10	11	
0.75397	5	11	11	
0.755142	5	11	12	
0.758533	5	11	10	
0.760323	5	9	10	
0.761373	3	9	10	
0.763192	4	9	10	
0.763962	4	9	11	
0.765245	5	9	11	
0.771398	6	9	11	
0.774608	7	9	11	
0.774982	7	7	11	
0.775247	7	8	11	
0.776119	7	8	12	
0.77704	8	8	12	
0.77776	6	8	12	
0.779128	6	7	13	
0.779361	6	7	11	
0.780432	6	8	11	
0.786362	6	8	12	
0.787251	6	8	10	
0.788507	6	8	8	
0.791424	6	9	7	
0.795543	6	9	8	
0.797488	6	7	8	
0.801097	4	7	8	
0.801346	4	7	9	
0.801627	4	5	9	
0.802439	4	5	7	
0.806843	4	6	7	
0.807792	5	6	7	
0.808484	6	6	7	
0.812047	7	6	7	
0.812324	7	6	8	
0.816342	7	7	8	
0.818059	7	6	9	
0.821165	7	6	7	
0.822093	8	6	7	
0.82963	8	6	8	
0.830751	8	7	8	
0.831724	9	7	8	
0.832226	10	7	7	
0.832472	11	7	7	
0.83915	11	8	7	
0.839457	9	8	7	
0.842425	9	6	7	
0.846278	9	6	8	
0.846814	9	7	8	
0.849417	10	7	8	
0.853419	11	7	8	
0.859833	11	8	8	
0.86011	11	9	8	
0.86297	10	10	8	
0.863711	10	10	6	
0.864517	10	11	6	
0.864608	10	12	6	
0.867561	8	12	6	
0.867733	8	13	6	
0.871793	6	13	6	
0.872711	4	13	6	
0.875182	4	14	6	
0.8756	4	15	6	
0.87653	4	15	7	
0.883137	5	15	7	
0.884999	5	15	8	
0.887034	5	13	8	
0.889887	5	13	9	
0.891795	5	13	10	
0.891881	5	13	11	
0.892596	5	14	11	
0.893309	5	12	11	
0.893358	6	12	11	
0.894736	6	10	11	
0.895746	6	8	11	
0.898396	6	7	12	
0.89864	6	7	10	
0.899494	7	7	10	
0.908808	5	7	10	
0.908971	5	7	8	
0.909192	5	7	6	
0.912307	6	7	5	
0.914846	6	8	4	
0.916975	6	9	4	
0.918952	6	10	4	
0.920074	7	10	4	
0.921008	7	11	4	
0.923181	7	9	4	
0.923795	7	7	4	
0.924173	8	7	4	
0.928442	9	7	4	
0.929449	9	8	4	
0.930967	10	8	4	
0.931082	10	6	4	
0.931685	10	7	4	
0.933079	11	7	4	
0.934414	11	8	3	
0.936224	9	8	3	
0.940008	10	8	3	
0.942775	10	9	3	
0.945825	10	10	3	
0.946417	10	11	3	
0.948127	11	11	3	
0.952469	11	9	3	
0.955459	11	9	4	
0.959506	11	7	4	
0.959725	11	8	4	
0.95978	11	9	4	
0.960828	9	9	4	
0.96186	9	9	5	
0.961947	10	9	5	
0.96238	10	7	5	
0.962863	8	7	5	
0.963066	6	7	5	
0.963597	6	8	5	
0.967741	6	8	3	
0.970199	4	8	3	
0.971616	4	6	3	
0.972531	4	7	3	
0.974213	4	7	4	
0.9745	5	7	4	
0.974518	5	8	4	
0.978478	6	8	4	
0.981145	6	8	5	
0.983926	6	8	6	
0.984837	7	8	6	
0.991371	8	8	6	
0.996548	8	9	6	
0.996928	8	7	6	
1.00025	6	7	6	
1.00164	6	8	6	
1.00282	4	8	6	
1.00582	5	8	6	
1.00709	5	6	6	
1.00871	5	6	7	
1.00883	5	6	8	
1.0155	4	6	9	
1.01552	4	7	9	
1.01812	4	7	10	
1.02599	4	8	10	
1.02703	4	9	10	
1.02928	4	9	8	
1.03033	5	9	8	
1.03216	5	7	8	
1.03342	5	7	6	
1.03446	5	7	7	
1.03956	6	7	7	
1.04327	6	7	5	
1.04531	6	7	3	
1.04889	6	7	4	
1.05074	6	8	3	
1.05368	6	9	3	
1.05601	6	10	3	
1.06127	6	10	4	
1.06466	6	10	5	
1.06562	6	10	6	
1.06871	4	10	6	
1.06984	5	10	6	
1.07205	3	10	6	
1.07371	3	10	7	
1.0781	3	11	7	
1.07859	4	11	7	
1.07922	4	9	7	
1.07931	4	7	7	
1.08041	5	7	7	
1.08097	6	7	7	
1.08131	6	7	5	
1.08306	6	7	6	
1.08311	6	8	6	
1.08485	6	8	7	
1.08619	6	9	7	
1.08702	6	9	5	
1.08976	6	9	6	
1.09106	5	10	6	
1.09423	5	11	6	
1.09573	5	9	6	
1.09659	5	9	7	
1.10145	5	9	8	
1.10278	3	9	8	
1.11217	3	7	8	
1.11351	3	7	9	
1.11885	3	8	9	
1.1234	4	8	9	
1.12439	4	6	9	
1.12672	4	4	9	
1.13103	2	4	9	
1.13221	3	4	9	
1.13422	3	5	9	
1.13427	4	5	9	
1.13605	4	5	10	
1.13625	4	3	10	
1.13689	2	3	10	
1.13692	2	3	8	
1.13802	2	3	6	
1.13852	1	4	6	
1.14138	1	2	6	
1.15002	1	3	6	
1.15274	1	3	7	
1.15462	2	3	7	
1.15645	3	3	7	
1.15688	3	3	8	
1.16573	4	3	8	
1.17047	4	3	6	
1.17362	4	4	5	
1.17373	4	5	5	
1.17523	4	5	6	
1.17633	4	5	4	
1.18284	2	5	4	
1.18379	3	5	4	
1.18531	3	5	5	
1.19807	3	5	6	
1.20204	3	5	4	
1.21059	3	5	5	
1.212	4	5	5	
1.21545	4	5	6	
1.22266	5	5	6	
1.2244	5	5	7	
1.22812	5	5	5	
1.23011	6	5	5	
1.2317	6	6	5	
1.23345	6	6	6	
1.23948	6	7	6	
1.2423	6	5	6	
1.24456	6	5	7	
1.24475	6	6	7	
1.24645	6	6	8	
1.24698	7	6	7	
1.25073	7	6	8	
1.25325	7	6	9	
1.25436	7	6	7	
1.25576	8	6	7	
1.26057	9	6	7	
1.26289	10	6	7	
1.26365	11	6	7	
1.26899	11	6	5	
1.27023	11	4	5	
1.27091	11	4	6	
1.27919	10	5	6	
1.27963	10	5	7	
1.28171	11	5	7	
1.28355	11	5	8	
1.28543	9	5	8	
1.28743	9	5	9	
1.28788	7	5	9	
1.2893	7	6	9	
1.29023	5	6	9	
1.2915	6	6	9	
1.2939	6	4	9	
1.29807	7	4	9	
1.3026	7	4	10	
1.30317	7	4	8	
1.30414	7	5	8	
1.30479	7	5	9	
1.30621	7	5	7	
1.30742	7	6	7	
1.31283	7	7	7	
1.31606	8	7	7	
1.31791	8	7	8	
1.31938	6	7	8	
1.32287	4	7	8	
1.32373	4	8	8	
1.32378	4	8	9	
1.32607	5	8	9	
1.32799	5	7	10	
1.328	5	8	10	
1.33149	6	8	10	
1.33192	6	8	8	
1.33243	6	9	8	
1.33405	7	9	8	
1.33583	7	10	8	
1.33772	7	10	9	
1.33901	8	10	9	
1.34109	8	9	10	
1.34291	8	9	11	
1.34599	8	9	9	
1.34939	9	9	9	
1.3522	10	9	9	
1.35356	11	9	9	
1.3541	10	10	9	
1.35794	11	10	9	
1.35856	11	8	9	
1.35912	11	6	9	
1.36002	11	7	9	
1.36403	12	7	9	
1.36426	13	6	9	
1.36592	13	7	9	
1.36643	13	7	7	
1.36879	11	7	7	
1.36891	11	8	7	
1.37063	12	8	6	
1.37461	13	8	6	
1.37639	13	9	6	
1.37876	14	9	5	
1.38292	14	10	5	
1.38435	14	11	5	
1.38445	14	10	6	
1.38537	13	11	6	
1.38648	11	11	6	
1.38833	11	9	6	
1.38871	11	10	6	
1.38999	11	10	4	
1.39035	10	11	4	
1.39274	10	10	5	
1.3983	11	10	5	
1.40648	11	11	5	
1.4076	11	10	6	
1.40921	11	10	7	
1.40943	11	8	7	
1.41047	11	8	8	
1.41081	12	8	8	
1.41142	13	8	8	
1.41325	13	6	8	
1.41369	11	6	8	
1.41383	11	6	6	
1.41436	9	6	6	
1.4148	7	6	6	
1.42142	8	6	6	
1.42937	8	6	7	
1.43094	8	6	8	
1.43348	8	6	9	
1.43353	8	7	9	
1.43481	8	8	9	
1.43506	9	8	8	
1.4373	9	8	9	
1.43827	9	6	9	
1.44272	10	6	9	
1.4428	10	7	8	
1.44293	10	7	6	
1.44336	11	7	6	
1.44391	11	7	7	
1.44662	12	7	7	
1.448	10	7	7	
1.45008	11	7	7	
1.45651	12	7	6	
1.4568	10	7	6	
1.45706	10	8	6	
1.46029	11	8	6	
1.46045	11	9	6	
1.4619	11	8	7	
1.46226	11	9	7	
1.46358	12	9	7	
1.46511	12	9	8	
1.46513	12	10	8	
1.46877	12	8	8	
1.46903	13	8	7	
1.46906	13	9	7	
1.46922	13	9	8	
1.46977	11	9	8	
1.47082	11	7	8	
1.47208	11	7	6	
1.47329	9	7	6	
1.47426	10	7	6	
1.47434	10	7	7	
1.47852	10	8	7	
1.48395	11	8	7	
1.49063	11	8	8	
1.49064	11	9	8	
1.49094	12	9	8	
1.49116	13	9	8	
1.49119	11	9	8	
1.49156	11	7	8	
1.49294	11	7	9	
1.49709	11	8	9	
1.49777	11	6	9	
1.49872	11	6	10	
1.50132	9	6	10	
1.50507	9	6	8	
1.5126	10	6	8	
1.51612	11	6	8	
1.51786	10	6	9	
1.51928	11	6	9	
1.52356	11	7	9	
1.52358	11	7	10	
1.52394	11	7	11	
1.52432	11	7	12	
1.52454	11	7	10	
1.52555	9	7	10	
1.52719	9	7	8	
1.52727	9	5	8	
1.52821	9	5	9	
1.52874	9	6	8	
1.52893	7	6	8	
1.52919	7	6	9	
1.52922	8	6	9	
1.53001	8	6	10	
1.53368	9	6	10	
1.53507	9	6	11	
1.53527	9	6	9	
1.53849	9	7	9	
1.53946	9	7	7	
1.54577	9	5	7	
1.54901	9	6	7	
1.55124	7	6	7	
1.55769	7	7	7	
1.56017	7	7	5	
1.56094	7	5	5	
1.56585	7	5	6	
1.57063	7	6	6	
1.57066	7	6	7	
1.57126	7	6	5	
1.5737	7	6	6	
1.574	7	6	7	
1.57635	8	6	7	
1.57636	9	6	7	
1.57964	8	6	8	
1.58085	8	6	9	
1.58325	8	6	10	
1.58733	8	6	8	
1.588	8	4	8	
1.58964	9	4	8	
1.59035	9	2	8	
1.59265	9	3	8	
1.5929	9	4	8	
1.59321	9	5	8	
1.59399	9	5	9	
1.60528	10	5	8	
1.60574	10	5	6	
1.60795	11	5	6	
1.61278	11	6	6	
1.61586	12	6	6	
1.61591	10	6	6	
1.61791	10	6	7	
1.61978	10	7	7	
1.62206	10	6	8	
1.62309	11	6	8	
1.62327	11	7	8	
1.62492	11	7	6	
1.62585	11	8	6	
1.6265	11	8	7	
1.63012	12	8	7	
1.63014	12	6	7	
1.64036	12	6	5	
1.64089	12	7	5	
1.64435	12	8	5	
1.64505	12	9	5	
1.64658	12	10	5	
1.64791	12	10	6	
1.64865	12	8	6	
1.65132	13	8	6	
1.65267	14	8	6	
1.65343	14	8	4	
1.65419	14	8	5	
1.65523	14	8	6	
1.65835	12	8	6	
1.6604	12	9	6	
1.66098	12	8	7	
1.66108	11	9	7	
1.66118	11	7	7	
1.66356	12	7	7	
1.66491	10	7	7	
1.66795	8	7	7	
1.66955	8	8	7	
1.67398	9	7	7	
1.67409	9	7	8	
1.67914	9	8	7	
1.68601	9	6	7	
1.68853	9	7	7	
1.68937	7	7	7	
1.69646	7	7	8	
1.69959	8	7	8	
1.69986	8	8	8	
1.70343	9	8	8	
1.70826	9	8	9	
1.7083	9	8	10	
1.71007	9	8	11	
1.71149	9	8	9	
1.71305	10	8	9	
1.71493	10	8	10	
1.72176	10	9	10	
1.72659	11	9	10	
1.72704	11	9	11	
1.72821	11	7	11	
1.72947	9	7	11	
1.72993	9	7	12	
1.73277	10	7	12	
1.73329	10	7	10	
1.73362	10	5	10	
1.73448	10	5	11	
1.73607	8	5	11	
1.73638	8	3	11	
1.73657	9	3	11	
1.74178	9	4	11	
1.74216	10	4	11	
1.74791	8	4	11	
1.75077	8	2	11	
1.7556	8	3	11	
1.75654	8	4	11	
1.76063	8	4	12	
1.76352	6	4	12	
1.76554	7	4	11	
1.76656	7	5	11	
1.7675	8	5	11	
1.77004	8	3	11	
1.7709	6	3	11	
1.77091	6	3	12	
1.77386	7	3	12	
1.7743	7	4	12	
1.77714	7	4	10	
1.78032	7	5	10	
1.78094	5	5	10	
1.78095	6	5	9	
1.78164	6	6	8	
1.78209	6	7	8	
1.78369	6	7	9	
1.78505	6	5	9	
1.78547	6	5	7	
1.7905	6	6	7	
1.79131	6	6	8	
1.79299	7	6	8	
1.79342	7	6	9	
1.79404	7	6	10	
1.79515	7	7	10	
1.7958	7	7	8	
1.79604	7	7	9	
1.79999	7	7	10	
1.80333	8	7	10	
1.80567	8	8	10	
1.80731	9	8	10	
1.8083	7	8	10	
1.81042	8	8	10	
1.81246	6	8	10	
1.81297	6	9	10	
1.81361	6	10	10	
1.81715	7	10	9	
1.81906	7	10	10	
1.8213	8	9	10	
1.82229	8	10	9	
1.82384	8	10	10	
1.82484	8	10	8	
1.83166	9	10	8	
1.83514	9	8	8	
1.83733	10	8	8	
1.83812	8	8	8	
1.83831	9	8	8	
1.83916	9	9	8	
1.83963	9	9	9	
1.8411	9	10	8	
1.84151	7	10	8	
1.84358	7	10	6	
1.84372	7	8	6	
1.8444	8	8	6	
1.84724	6	8	6	
1.84773	7	8	6	
1.84858	6	8	7	
1.85354	6	9	7	
1.85788	6	7	7	
1.85793	6	8	7	
1.85906	6	8	8	
1.86025	6	9	8	
1.86069	6	9	9	
1.86419	6	9	10	
1.86508	7	9	10	
1.86515	7	9	11	
1.86593	7	9	9	
1.86674	5	9	9	
1.8705	3	9	9	
1.87127	3	7	9	
1.87211	3	8	9	
1.87602	3	8	10	
1.8792	3	8	11	
1.88145	3	8	12	
1.88152	3	8	10	
1.88235	3	9	10	
1.88263	3	9	8	
1.88321	3	10	8	
1.88421	3	10	9	
1.88541	3	10	10	
1.88741	4	10	10	
1.88924	4	9	11	
1.89048	4	10	11	
1.89355	4	8	11	
1.89374	5	8	11	
1.89479	5	8	12	
1.8954	5	9	12	
1.90074	5	7	12	
1.90452	5	7	10	
1.90853	6	7	10	
1.91287	6	8	10	
1.91389	7	8	10	
1.91931	5	8	10	
1.92418	6	8	10	
1.92519	6	6	10	
1.92945	6	6	11	
1.9307	7	6	11	
1.9405	8	6	11	
1.94077	8	6	12	
1.94088	8	6	10	
1.94847	8	4	10	
1.95098	9	4	10	
1.95595	9	4	8	
1.95612	9	4	9	
1.95888	9	5	9	
1.95953	10	5	9	
1.96113	11	5	9	
1.96435	11	5	7	
1.9647	11	5	8	
1.96862	12	5	8	
1.96895	10	5	8	
1.96982	10	6	8	
1.97011	10	7	8	
1.97012	11	7	8	
1.97141	11	5	8	
1.97194	12	5	8	
1.97295	10	5	8	
1.97797	11	5	7	
1.97924	12	5	7	
1.98269	12	5	8	
1.98276	10	5	8	
1.98655	11	5	7	
1.98721	9	5	7	
1.98917	10	5	7	
1.99242	9	5	8	
1.99298	9	4	9	
1.9952	10	4	9	
1.99979	10	4	7	
2.00048	10	4	8	
2.00051	10	5	8	
2.00184	10	3	8	
2.00484	11	3	7	
2.00755	11	3	8	
2.00777	9	3	8	
2.00854	9	3	9	
2.01107	10	3	9	
2.01185	10	3	10	
2.01223	9	4	10	
2.01621	9	4	11	
2.01717	9	5	11	
2.01746	9	5	12	
2.01957	9	6	12	
2.02162	9	6	13	
2.02257	9	6	14	
2.02262	10	6	14	
2.02351	8	6	14	
2.02391	9	6	14	
2.02451	10	6	14	
2.02676	10	6	15	
2.02855	10	7	15	
2.02914	10	7	13	
2.0302	10	7	11	
2.03093	10	8	11	
2.03383	10	8	9	
2.03493	10	8	7	
2.03501	10	9	7	
2.04025	11	9	6	
2.04642	12	9	6	
2.04743	12	9	7	
2.04931	12	9	8	
2.05029	13	9	8	
2.05082	13	9	6	
2.05555	14	9	6	
2.05585	14	9	7	
2.05655	14	10	7	
2.05948	14	11	7	
2.06057	14	12	7	
2.06166	15	11	7	
2.06194	16	11	7	
2.0624	14	11	7	
2.06287	12	11	7	
2.06357	10	11	7	
2.06559	10	12	7	
2.06659	10	13	7	
2.07123	8	13	7	
2.07607	8	14	7	
2.07842	7	15	7	
2.08053	5	15	7	
2.08159	5	13	7	
2.08178	5	13	8	
2.0839	5	14	8	
2.08412	5	15	8	
2.0872	3	15	8	
2.08788	3	13	8	
2.0895	3	11	8	
2.08971	3	9	8	
2.08987	3	9	6	
2.09336	3	9	7	
2.09427	3	10	7	
2.09526	4	10	7	
2.09557	4	10	8	
2.09681	5	10	8	
2.09687	6	10	8	
2.09836	6	11	7	
2.09875	6	9	7	
2.10063	6	9	5	
2.10096	4	9	5	
2.10286	4	7	5	
2.10339	4	7	6	
2.10437	4	7	4	
2.10881	5	7	4	
2.11077	5	7	5	
2.11142	6	7	5	
2.1129	7	7	5	
2.11322	7	5	5	
2.11384	7	6	5	
2.11503	8	6	5	
2.12075	9	6	5	
2.123	10	6	5	
2.12484	11	6	5	
2.12677	12	6	5	
2.1269	10	6	5	
2.12838	11	6	5	
2.13102	12	6	5	
2.1312	12	7	5	
2.1314	12	5	5	
2.13435	12	3	5	
2.13507	13	3	5	
2.13672	13	4	5	
2.1378	13	5	5	
2.14093	11	5	5	
2.14428	12	5	5	
2.14809	10	5	5	
2.14817	11	4	5	
2.14939	11	4	6	
2.14979	11	4	7	
2.1515	12	4	7	
2.15328	12	4	8	
2.15478	12	5	8	
2.16282	12	5	6	
2.1668	12	5	7	
2.16778	12	4	8	
2.1681	10	4	8	
2.16909	11	4	8	
2.17011	11	5	8	
2.17355	12	5	8	
2.17389	13	5	8	
2.17716	13	6	8	
2.17806	13	7	8	
2.17914	14	7	8	
2.18037	14	8	8	
2.18079	15	8	8	
2.18104	15	8	9	
2.18323	13	8	9	
2.18503	13	9	9	
2.18611	11	9	9	
2.1899	11	9	7	
2.1959	11	9	5	
2.19656	12	9	5	
2.19702	12	10	5	
2.19783	10	10	5	
2.19795	8	10	5	
2.20067	8	11	5	
2.21371	8	11	6	
2.21405	8	10	7	
2.21441	8	11	7	
2.21491	6	11	7	
2.2174	6	11	8	
2.21767	6	12	8	
2.21934	6	12	6	
2.22026	6	12	7	
2.22078	7	11	7	
2.22257	7	11	5	
2.22906	7	9	5	
2.23216	5	9	5	
2.23219	5	9	6	
2.23631	5	10	6	
2.24265	5	10	7	
2.24311	5	11	7	
2.24326	5	9	7	
2.2448	5	7	7	
2.24807	6	7	7	
2.25156	6	8	7	
2.25691	6	8	8	
2.25741	6	6	8	
2.25804	6	6	9	
2.26238	6	6	10	
2.26357	7	6	10	
2.26446	7	6	8	
2.26493	7	6	9	
2.26561	7	6	10	
2.26593	7	6	8	
2.26777	8	6	8	
2.27006	8	7	8	
2.27298	8	8	8	
2.27443	8	9	8	
2.27454	9	9	8	
2.27552	9	7	8	
2.27627	9	7	6	
2.27735	10	7	6	
2.28312	8	7	6	
2.28366	7	7	7	
2.28446	7	5	7	
2.28607	8	5	7	
2.28811	8	5	8	
2.28836	8	5	9	
2.29441	8	5	10	
2.29556	8	6	10	
2.29898	8	7	10	
